date,MRVL stock,isPartial
2016-04-01,78,False
2016-04-02,44,False
2016-04-03,43,False
2016-04-04,37,False
2016-04-05,100,False
2016-04-06,37,False
2016-04-07,0,False
2016-04-08,0,False
2016-04-09,43,False
2016-04-10,0,False
2016-04-11,38,False
2016-04-12,37,False
2016-04-13,0,False
2016-04-14,0,False
2016-04-15,0,False
2016-04-16,44,False
2016-04-17,0,False
2016-04-18,76,False
2016-04-19,37,False
2016-04-20,38,False
2016-04-21,38,False
2016-04-22,0,False
2016-04-23,0,False
2016-04-24,42,False
2016-04-25,37,False
2016-04-26,74,False
2016-04-27,56,False
2016-04-28,77,False
2016-04-29,39,False
2016-04-30,44,False
