date,EA stock,isPartial
2012-06-01,42,False
2012-06-02,25,False
2012-06-03,24,False
2012-06-04,88,False
2012-06-05,78,False
2012-06-06,69,False
2012-06-07,30,False
2012-06-08,42,False
2012-06-09,73,False
2012-06-10,0,False
2012-06-11,78,False
2012-06-12,39,False
2012-06-13,40,False
2012-06-14,90,False
2012-06-15,94,False
2012-06-16,37,False
2012-06-17,0,False
2012-06-18,69,False
2012-06-19,68,False
2012-06-20,50,False
2012-06-21,100,False
2012-06-22,84,False
2012-06-23,25,False
2012-06-24,0,False
2012-06-25,59,False
2012-06-26,88,False
2012-06-27,50,False
2012-06-28,81,False
2012-06-29,64,False
2012-06-30,38,False
