date,MSFT stock,isPartial
2012-10-01,50,False
2012-10-02,43,False
2012-10-03,44,False
2012-10-04,43,False
2012-10-05,48,False
2012-10-06,12,False
2012-10-07,12,False
2012-10-08,26,False
2012-10-09,26,False
2012-10-10,26,False
2012-10-11,26,False
2012-10-12,34,False
2012-10-13,24,False
2012-10-14,15,False
2012-10-15,38,False
2012-10-16,38,False
2012-10-17,32,False
2012-10-18,100,False
2012-10-19,81,False
2012-10-20,27,False
2012-10-21,46,False
2012-10-22,38,False
2012-10-23,53,False
2012-10-24,54,False
2012-10-25,62,False
2012-10-26,75,False
2012-10-27,47,False
2012-10-28,26,False
2012-10-29,28,False
2012-10-30,40,False
2012-10-31,65,False
