date,INTC stock,isPartial
2016-10-01,12,False
2016-10-02,12,False
2016-10-03,36,False
2016-10-04,21,False
2016-10-05,29,False
2016-10-06,31,False
2016-10-07,24,False
2016-10-08,18,False
2016-10-09,12,False
2016-10-10,29,False
2016-10-11,44,False
2016-10-12,42,False
2016-10-13,24,False
2016-10-14,41,False
2016-10-15,15,False
2016-10-16,12,False
2016-10-17,49,False
2016-10-18,95,False
2016-10-19,100,False
2016-10-20,57,False
2016-10-21,54,False
2016-10-22,15,False
2016-10-23,6,False
2016-10-24,54,False
2016-10-25,28,False
2016-10-26,44,False
2016-10-27,40,False
2016-10-28,49,False
2016-10-29,9,False
2016-10-30,12,False
2016-10-31,24,False
