date,GILD stock,isPartial
2014-12-01,29,False
2014-12-02,19,False
2014-12-03,27,False
2014-12-04,25,False
2014-12-05,20,False
2014-12-06,17,False
2014-12-07,4,False
2014-12-08,26,False
2014-12-09,25,False
2014-12-10,36,False
2014-12-11,23,False
2014-12-12,25,False
2014-12-13,11,False
2014-12-14,6,False
2014-12-15,19,False
2014-12-16,19,False
2014-12-17,24,False
2014-12-18,25,False
2014-12-19,42,False
2014-12-20,15,False
2014-12-21,10,False
2014-12-22,70,False
2014-12-23,100,False
2014-12-24,75,False
2014-12-25,15,False
2014-12-26,34,False
2014-12-27,14,False
2014-12-28,10,False
2014-12-29,45,False
2014-12-30,33,False
2014-12-31,29,False
