date,ATVI stock,isPartial
2012-02-01,25,False
2012-02-02,0,False
2012-02-03,0,False
2012-02-04,0,False
2012-02-05,29,False
2012-02-06,0,False
2012-02-07,25,False
2012-02-08,0,False
2012-02-09,100,False
2012-02-10,26,False
2012-02-11,0,False
2012-02-12,0,False
2012-02-13,49,False
2012-02-14,0,False
2012-02-15,25,False
2012-02-16,25,False
2012-02-17,26,False
2012-02-18,0,False
2012-02-19,0,False
2012-02-20,0,False
2012-02-21,51,False
2012-02-22,74,False
2012-02-23,0,False
2012-02-24,52,False
2012-02-25,0,False
2012-02-26,0,False
2012-02-27,0,False
2012-02-28,48,False
2012-02-29,61,False
