date,SIRI stock,isPartial
2018-11-01,67,False
2018-11-02,81,False
2018-11-03,23,False
2018-11-04,18,False
2018-11-05,41,False
2018-11-06,100,False
2018-11-07,55,False
2018-11-08,66,False
2018-11-09,39,False
2018-11-10,15,False
2018-11-11,15,False
2018-11-12,40,False
2018-11-13,76,False
2018-11-14,40,False
2018-11-15,51,False
2018-11-16,41,False
2018-11-17,27,False
2018-11-18,8,False
2018-11-19,51,False
2018-11-20,56,False
2018-11-21,34,False
2018-11-22,7,False
2018-11-23,21,False
2018-11-24,11,False
2018-11-25,7,False
2018-11-26,51,False
2018-11-27,36,False
2018-11-28,47,False
2018-11-29,44,False
2018-11-30,37,False
