date,AMZN stock,isPartial
2012-04-01,13,False
2012-04-02,21,False
2012-04-03,32,False
2012-04-04,33,False
2012-04-05,17,False
2012-04-06,12,False
2012-04-07,0,False
2012-04-08,0,False
2012-04-09,13,False
2012-04-10,16,False
2012-04-11,42,False
2012-04-12,0,False
2012-04-13,11,False
2012-04-14,13,False
2012-04-15,0,False
2012-04-16,16,False
2012-04-17,26,False
2012-04-18,16,False
2012-04-19,42,False
2012-04-20,22,False
2012-04-21,13,False
2012-04-22,19,False
2012-04-23,10,False
2012-04-24,26,False
2012-04-25,21,False
2012-04-26,53,False
2012-04-27,100,False
2012-04-28,45,False
2012-04-29,32,False
2012-04-30,33,False
