date,MSFT stock,isPartial
2012-09-01,43,False
2012-09-02,21,False
2012-09-03,23,False
2012-09-04,91,False
2012-09-05,68,False
2012-09-06,52,False
2012-09-07,55,False
2012-09-08,63,False
2012-09-09,41,False
2012-09-10,39,False
2012-09-11,62,False
2012-09-12,61,False
2012-09-13,80,False
2012-09-14,35,False
2012-09-15,34,False
2012-09-16,41,False
2012-09-17,62,False
2012-09-18,100,False
2012-09-19,50,False
2012-09-20,74,False
2012-09-21,71,False
2012-09-22,48,False
2012-09-23,20,False
2012-09-24,50,False
2012-09-25,61,False
2012-09-26,61,False
2012-09-27,85,False
2012-09-28,83,False
2012-09-29,27,False
2012-09-30,0,False
