date,SIRI stock,isPartial
2016-09-01,88,False
2016-09-02,91,False
2016-09-03,15,False
2016-09-04,0,False
2016-09-05,0,False
2016-09-06,67,False
2016-09-07,100,False
2016-09-08,56,False
2016-09-09,71,False
2016-09-10,22,False
2016-09-11,29,False
2016-09-12,25,False
2016-09-13,61,False
2016-09-14,61,False
2016-09-15,56,False
2016-09-16,26,False
2016-09-17,28,False
2016-09-18,14,False
2016-09-19,30,False
2016-09-20,66,False
2016-09-21,60,False
2016-09-22,93,False
2016-09-23,77,False
2016-09-24,14,False
2016-09-25,35,False
2016-09-26,48,False
2016-09-27,30,False
2016-09-28,42,False
2016-09-29,61,False
2016-09-30,57,False
