date,EBAY stock,isPartial
2015-03-01,56,False
2015-03-02,73,False
2015-03-03,71,False
2015-03-04,94,False
2015-03-05,63,False
2015-03-06,100,False
2015-03-07,67,False
2015-03-08,65,False
2015-03-09,77,False
2015-03-10,77,False
2015-03-11,76,False
2015-03-12,66,False
2015-03-13,77,False
2015-03-14,64,False
2015-03-15,44,False
2015-03-16,73,False
2015-03-17,77,False
2015-03-18,63,False
2015-03-19,69,False
2015-03-20,45,False
2015-03-21,47,False
2015-03-22,70,False
2015-03-23,59,False
2015-03-24,71,False
2015-03-25,81,False
2015-03-26,65,False
2015-03-27,62,False
2015-03-28,44,False
2015-03-29,59,False
2015-03-30,68,False
2015-03-31,62,False
