date,EBAY stock,isPartial
2017-11-01,87,False
2017-11-02,76,False
2017-11-03,70,False
2017-11-04,51,False
2017-11-05,50,False
2017-11-06,67,False
2017-11-07,80,False
2017-11-08,63,False
2017-11-09,86,False
2017-11-10,73,False
2017-11-11,62,False
2017-11-12,55,False
2017-11-13,71,False
2017-11-14,75,False
2017-11-15,67,False
2017-11-16,65,False
2017-11-17,62,False
2017-11-18,53,False
2017-11-19,52,False
2017-11-20,75,False
2017-11-21,83,False
2017-11-22,62,False
2017-11-23,43,False
2017-11-24,71,False
2017-11-25,52,False
2017-11-26,47,False
2017-11-27,73,False
2017-11-28,85,False
2017-11-29,100,False
2017-11-30,69,False
