date,WDC stock,isPartial
2013-01-01,0,False
2013-01-02,41,False
2013-01-03,61,False
2013-01-04,42,False
2013-01-05,0,False
2013-01-06,47,False
2013-01-07,39,False
2013-01-08,39,False
2013-01-09,52,False
2013-01-10,0,False
2013-01-11,41,False
2013-01-12,46,False
2013-01-13,0,False
2013-01-14,39,False
2013-01-15,76,False
2013-01-16,39,False
2013-01-17,39,False
2013-01-18,0,False
2013-01-19,45,False
2013-01-20,0,False
2013-01-21,38,False
2013-01-22,38,False
2013-01-23,77,False
2013-01-24,65,False
2013-01-25,100,False
2013-01-26,90,False
2013-01-27,0,False
2013-01-28,95,False
2013-01-29,75,False
2013-01-30,51,False
2013-01-31,38,False
