date,SIRI stock,isPartial
2014-07-01,61,False
2014-07-02,34,False
2014-07-03,49,False
2014-07-04,26,False
2014-07-05,25,False
2014-07-06,19,False
2014-07-07,75,False
2014-07-08,84,False
2014-07-09,48,False
2014-07-10,65,False
2014-07-11,57,False
2014-07-12,37,False
2014-07-13,12,False
2014-07-14,47,False
2014-07-15,71,False
2014-07-16,77,False
2014-07-17,73,False
2014-07-18,54,False
2014-07-19,21,False
2014-07-20,12,False
2014-07-21,78,False
2014-07-22,58,False
2014-07-23,63,False
2014-07-24,28,False
2014-07-25,44,False
2014-07-26,25,False
2014-07-27,19,False
2014-07-28,52,False
2014-07-29,100,False
2014-07-30,55,False
2014-07-31,62,False
