date,WDC stock,isPartial
2014-08-01,100,False
2014-08-02,38,False
2014-08-03,77,False
2014-08-04,63,False
2014-08-05,47,False
2014-08-06,0,False
2014-08-07,46,False
2014-08-08,33,False
2014-08-09,0,False
2014-08-10,0,False
2014-08-11,47,False
2014-08-12,31,False
2014-08-13,52,False
2014-08-14,32,False
2014-08-15,46,False
2014-08-16,0,False
2014-08-17,76,False
2014-08-18,42,False
2014-08-19,47,False
2014-08-20,52,False
2014-08-21,47,False
2014-08-22,76,False
2014-08-23,37,False
2014-08-24,0,False
2014-08-25,31,False
2014-08-26,76,False
2014-08-27,46,False
2014-08-28,47,False
2014-08-29,0,False
2014-08-30,0,False
2014-08-31,36,False
