date,EA stock,isPartial
2014-09-01,19,False
2014-09-02,95,False
2014-09-03,77,False
2014-09-04,88,False
2014-09-05,40,False
2014-09-06,35,False
2014-09-07,23,False
2014-09-08,67,False
2014-09-09,75,False
2014-09-10,57,False
2014-09-11,58,False
2014-09-12,100,False
2014-09-13,0,False
2014-09-14,46,False
2014-09-15,38,False
2014-09-16,57,False
2014-09-17,67,False
2014-09-18,29,False
2014-09-19,40,False
2014-09-20,45,False
2014-09-21,0,False
2014-09-22,93,False
2014-09-23,57,False
2014-09-24,57,False
2014-09-25,77,False
2014-09-26,91,False
2014-09-27,46,False
2014-09-28,45,False
2014-09-29,0,False
2014-09-30,76,False
