date,MCD stock,isPartial
2017-01-01,0,False
2017-01-02,15,False
2017-01-03,44,False
2017-01-04,80,False
2017-01-05,66,False
2017-01-06,52,False
2017-01-07,24,False
2017-01-08,16,False
2017-01-09,84,False
2017-01-10,63,False
2017-01-11,69,False
2017-01-12,56,False
2017-01-13,58,False
2017-01-14,16,False
2017-01-15,16,False
2017-01-16,21,False
2017-01-17,41,False
2017-01-18,62,False
2017-01-19,62,False
2017-01-20,100,False
2017-01-21,40,False
2017-01-22,16,False
2017-01-23,82,False
2017-01-24,62,False
2017-01-25,76,False
2017-01-26,97,False
2017-01-27,58,False
2017-01-28,81,False
2017-01-29,16,False
2017-01-30,48,False
2017-01-31,55,False
