date,PEP stock,isPartial
2012-03-01,69,False
2012-03-02,83,False
2012-03-03,0,False
2012-03-04,0,False
2012-03-05,68,False
2012-03-06,81,False
2012-03-07,33,False
2012-03-08,67,False
2012-03-09,69,False
2012-03-10,0,False
2012-03-11,0,False
2012-03-12,97,False
2012-03-13,33,False
2012-03-14,87,False
2012-03-15,66,False
2012-03-16,46,False
2012-03-17,40,False
2012-03-18,98,False
2012-03-19,54,False
2012-03-20,65,False
2012-03-21,43,False
2012-03-22,83,False
2012-03-23,70,False
2012-03-24,61,False
2012-03-25,0,False
2012-03-26,32,False
2012-03-27,82,False
2012-03-28,66,False
2012-03-29,100,False
2012-03-30,35,False
2012-03-31,40,False
