date,KO stock,isPartial
2018-11-01,100,False
2018-11-02,82,False
2018-11-03,24,False
2018-11-04,22,False
2018-11-05,61,False
2018-11-06,53,False
2018-11-07,100,False
2018-11-08,76,False
2018-11-09,67,False
2018-11-10,23,False
2018-11-11,11,False
2018-11-12,86,False
2018-11-13,76,False
2018-11-14,80,False
2018-11-15,67,False
2018-11-16,94,False
2018-11-17,50,False
2018-11-18,9,False
2018-11-19,80,False
2018-11-20,81,False
2018-11-21,80,False
2018-11-22,18,False
2018-11-23,34,False
2018-11-24,17,False
2018-11-25,20,False
2018-11-26,74,False
2018-11-27,65,False
2018-11-28,61,False
2018-11-29,41,False
2018-11-30,75,False
