date,MAT stock,isPartial
2017-08-01,39,False
2017-08-02,68,False
2017-08-03,24,False
2017-08-04,100,False
2017-08-05,28,False
2017-08-06,0,False
2017-08-07,47,False
2017-08-08,84,False
2017-08-09,40,False
2017-08-10,65,False
2017-08-11,59,False
2017-08-12,56,False
2017-08-13,0,False
2017-08-14,37,False
2017-08-15,25,False
2017-08-16,24,False
2017-08-17,65,False
2017-08-18,50,False
2017-08-19,69,False
2017-08-20,27,False
2017-08-21,55,False
2017-08-22,63,False
2017-08-23,48,False
2017-08-24,96,False
2017-08-25,50,False
2017-08-26,37,False
2017-08-27,27,False
2017-08-28,48,False
2017-08-29,63,False
2017-08-30,64,False
2017-08-31,56,False
