date,SIRI stock,isPartial
2017-12-01,38,False
2017-12-02,17,False
2017-12-03,16,False
2017-12-04,50,False
2017-12-05,64,False
2017-12-06,31,False
2017-12-07,42,False
2017-12-08,51,False
2017-12-09,20,False
2017-12-10,28,False
2017-12-11,48,False
2017-12-12,65,False
2017-12-13,58,False
2017-12-14,65,False
2017-12-15,100,False
2017-12-16,17,False
2017-12-17,34,False
2017-12-18,52,False
2017-12-19,80,False
2017-12-20,56,False
2017-12-21,37,False
2017-12-22,41,False
2017-12-23,33,False
2017-12-24,19,False
2017-12-25,28,False
2017-12-26,33,False
2017-12-27,39,False
2017-12-28,42,False
2017-12-29,62,False
2017-12-30,23,False
2017-12-31,9,False
