date,KO stock,isPartial
2013-04-01,42,False
2013-04-02,45,False
2013-04-03,40,False
2013-04-04,51,False
2013-04-05,31,False
2013-04-06,18,False
2013-04-07,0,False
2013-04-08,30,False
2013-04-09,69,False
2013-04-10,65,False
2013-04-11,55,False
2013-04-12,47,False
2013-04-13,18,False
2013-04-14,18,False
2013-04-15,55,False
2013-04-16,100,False
2013-04-17,70,False
2013-04-18,46,False
2013-04-19,63,False
2013-04-20,36,False
2013-04-21,18,False
2013-04-22,55,False
2013-04-23,76,False
2013-04-24,45,False
2013-04-25,63,False
2013-04-26,42,False
2013-04-27,30,False
2013-04-28,30,False
2013-04-29,50,False
2013-04-30,61,False
