date,KO stock,isPartial
2016-04-01,43,False
2016-04-02,11,False
2016-04-03,0,False
2016-04-04,63,False
2016-04-05,34,False
2016-04-06,51,False
2016-04-07,29,False
2016-04-08,38,False
2016-04-09,14,False
2016-04-10,6,False
2016-04-11,56,False
2016-04-12,43,False
2016-04-13,39,False
2016-04-14,34,False
2016-04-15,49,False
2016-04-16,14,False
2016-04-17,25,False
2016-04-18,34,False
2016-04-19,39,False
2016-04-20,100,False
2016-04-21,77,False
2016-04-22,62,False
2016-04-23,17,False
2016-04-24,30,False
2016-04-25,46,False
2016-04-26,41,False
2016-04-27,49,False
2016-04-28,32,False
2016-04-29,69,False
2016-04-30,12,False
