date,PFE stock,isPartial
2015-01-01,27,False
2015-01-02,92,False
2015-01-03,24,False
2015-01-04,24,False
2015-01-05,62,False
2015-01-06,73,False
2015-01-07,51,False
2015-01-08,92,False
2015-01-09,42,False
2015-01-10,0,False
2015-01-11,23,False
2015-01-12,100,False
2015-01-13,100,False
2015-01-14,50,False
2015-01-15,81,False
2015-01-16,42,False
2015-01-17,48,False
2015-01-18,35,False
2015-01-19,40,False
2015-01-20,40,False
2015-01-21,59,False
2015-01-22,70,False
2015-01-23,41,False
2015-01-24,47,False
2015-01-25,23,False
2015-01-26,89,False
2015-01-27,98,False
2015-01-28,80,False
2015-01-29,70,False
2015-01-30,72,False
2015-01-31,23,False
