date,SYMC stock,isPartial
2019-01-01,0,False
2019-01-02,27,False
2019-01-03,19,False
2019-01-04,46,False
2019-01-05,0,False
2019-01-06,14,False
2019-01-07,13,False
2019-01-08,31,False
2019-01-09,19,False
2019-01-10,26,False
2019-01-11,20,False
2019-01-12,0,False
2019-01-13,0,False
2019-01-14,19,False
2019-01-15,19,False
2019-01-16,0,False
2019-01-17,13,False
2019-01-18,13,False
2019-01-19,14,False
2019-01-20,0,False
2019-01-21,0,False
2019-01-22,0,False
2019-01-23,18,False
2019-01-24,18,False
2019-01-25,13,False
2019-01-26,14,False
2019-01-27,0,False
2019-01-28,37,False
2019-01-29,24,False
2019-01-30,12,False
2019-01-31,100,False
