date,PHG stock,isPartial
2018-03-01,43,False
2018-03-02,45,False
2018-03-03,0,False
2018-03-04,0,False
2018-03-05,43,False
2018-03-06,43,False
2018-03-07,0,False
2018-03-08,66,False
2018-03-09,93,False
2018-03-10,0,False
2018-03-11,0,False
2018-03-12,43,False
2018-03-13,43,False
2018-03-14,43,False
2018-03-15,0,False
2018-03-16,69,False
2018-03-17,0,False
2018-03-18,50,False
2018-03-19,0,False
2018-03-20,44,False
2018-03-21,44,False
2018-03-22,67,False
2018-03-23,46,False
2018-03-24,0,False
2018-03-25,0,False
2018-03-26,0,False
2018-03-27,45,False
2018-03-28,0,False
2018-03-29,0,False
2018-03-30,100,False
2018-03-31,0,False
