date,MRVL stock,isPartial
2016-09-01,54,False
2016-09-02,50,False
2016-09-03,37,False
2016-09-04,37,False
2016-09-05,32,False
2016-09-06,79,False
2016-09-07,49,False
2016-09-08,33,False
2016-09-09,100,False
2016-09-10,0,False
2016-09-11,0,False
2016-09-12,66,False
2016-09-13,32,False
2016-09-14,32,False
2016-09-15,32,False
2016-09-16,33,False
2016-09-17,36,False
2016-09-18,0,False
2016-09-19,63,False
2016-09-20,31,False
2016-09-21,31,False
2016-09-22,32,False
2016-09-23,0,False
2016-09-24,0,False
2016-09-25,0,False
2016-09-26,31,False
2016-09-27,62,False
2016-09-28,32,False
2016-09-29,47,False
2016-09-30,33,False
