date,EA stock,isPartial
2016-06-01,58,False
2016-06-02,44,False
2016-06-03,68,False
2016-06-04,26,False
2016-06-05,19,False
2016-06-06,40,False
2016-06-07,33,False
2016-06-08,47,False
2016-06-09,26,False
2016-06-10,30,False
2016-06-11,17,False
2016-06-12,42,False
2016-06-13,100,False
2016-06-14,57,False
2016-06-15,54,False
2016-06-16,40,False
2016-06-17,46,False
2016-06-18,19,False
2016-06-19,19,False
2016-06-20,29,False
2016-06-21,33,False
2016-06-22,18,False
2016-06-23,22,False
2016-06-24,93,False
2016-06-25,22,False
2016-06-26,26,False
2016-06-27,54,False
2016-06-28,44,False
2016-06-29,41,False
2016-06-30,45,False
