date,MU stock,isPartial
2015-08-01,25,False
2015-08-02,18,False
2015-08-03,68,False
2015-08-04,33,False
2015-08-05,69,False
2015-08-06,33,False
2015-08-07,50,False
2015-08-08,21,False
2015-08-09,37,False
2015-08-10,65,False
2015-08-11,45,False
2015-08-12,51,False
2015-08-13,69,False
2015-08-14,86,False
2015-08-15,11,False
2015-08-16,14,False
2015-08-17,65,False
2015-08-18,47,False
2015-08-19,57,False
2015-08-20,77,False
2015-08-21,70,False
2015-08-22,28,False
2015-08-23,41,False
2015-08-24,100,False
2015-08-25,83,False
2015-08-26,79,False
2015-08-27,79,False
2015-08-28,67,False
2015-08-29,26,False
2015-08-30,24,False
2015-08-31,57,False
