date,MRVL stock,isPartial
2017-04-01,55,False
2017-04-02,57,False
2017-04-03,96,False
2017-04-04,48,False
2017-04-05,95,False
2017-04-06,49,False
2017-04-07,100,False
2017-04-08,0,False
2017-04-09,0,False
2017-04-10,73,False
2017-04-11,73,False
2017-04-12,50,False
2017-04-13,52,False
2017-04-14,55,False
2017-04-15,0,False
2017-04-16,0,False
2017-04-17,50,False
2017-04-18,94,False
2017-04-19,71,False
2017-04-20,72,False
2017-04-21,76,False
2017-04-22,0,False
2017-04-23,0,False
2017-04-24,80,False
2017-04-25,96,False
2017-04-26,72,False
2017-04-27,81,False
2017-04-28,84,False
2017-04-29,56,False
2017-04-30,57,False
