date,SIRI stock,isPartial
2015-08-01,23,False
2015-08-02,31,False
2015-08-03,69,False
2015-08-04,77,False
2015-08-05,75,False
2015-08-06,53,False
2015-08-07,64,False
2015-08-08,23,False
2015-08-09,41,False
2015-08-10,64,False
2015-08-11,45,False
2015-08-12,56,False
2015-08-13,48,False
2015-08-14,54,False
2015-08-15,23,False
2015-08-16,15,False
2015-08-17,60,False
2015-08-18,38,False
2015-08-19,39,False
2015-08-20,51,False
2015-08-21,57,False
2015-08-22,36,False
2015-08-23,15,False
2015-08-24,75,False
2015-08-25,100,False
2015-08-26,85,False
2015-08-27,94,False
2015-08-28,80,False
2015-08-29,15,False
2015-08-30,37,False
2015-08-31,54,False
