date,GS stock,isPartial
2019-03-01,66,False
2019-03-02,25,False
2019-03-03,14,False
2019-03-04,70,False
2019-03-05,92,False
2019-03-06,62,False
2019-03-07,76,False
2019-03-08,52,False
2019-03-09,16,False
2019-03-10,22,False
2019-03-11,47,False
2019-03-12,52,False
2019-03-13,52,False
2019-03-14,61,False
2019-03-15,43,False
2019-03-16,22,False
2019-03-17,0,False
2019-03-18,54,False
2019-03-19,70,False
2019-03-20,73,False
2019-03-21,86,False
2019-03-22,100,False
2019-03-23,19,False
2019-03-24,13,False
2019-03-25,95,False
2019-03-26,89,False
2019-03-27,62,False
2019-03-28,57,False
2019-03-29,91,False
2019-03-30,26,False
2019-03-31,26,False
