date,HAS stock,isPartial
2014-03-01,86,False
2014-03-02,62,False
2014-03-03,86,False
2014-03-04,68,False
2014-03-05,92,False
2014-03-06,82,False
2014-03-07,88,False
2014-03-08,45,False
2014-03-09,79,False
2014-03-10,98,False
2014-03-11,66,False
2014-03-12,76,False
2014-03-13,78,False
2014-03-14,50,False
2014-03-15,58,False
2014-03-16,62,False
2014-03-17,78,False
2014-03-18,100,False
2014-03-19,59,False
2014-03-20,78,False
2014-03-21,78,False
2014-03-22,58,False
2014-03-23,60,False
2014-03-24,75,False
2014-03-25,97,False
2014-03-26,72,False
2014-03-27,82,False
2014-03-28,69,False
2014-03-29,58,False
2014-03-30,64,False
2014-03-31,87,False
