date,GS stock,isPartial
2015-09-01,40,False
2015-09-02,40,False
2015-09-03,51,False
2015-09-04,21,False
2015-09-05,24,False
2015-09-06,0,False
2015-09-07,42,False
2015-09-08,100,False
2015-09-09,60,False
2015-09-10,81,False
2015-09-11,42,False
2015-09-12,23,False
2015-09-13,46,False
2015-09-14,39,False
2015-09-15,39,False
2015-09-16,30,False
2015-09-17,30,False
2015-09-18,83,False
2015-09-19,24,False
2015-09-20,0,False
2015-09-21,29,False
2015-09-22,89,False
2015-09-23,59,False
2015-09-24,21,False
2015-09-25,31,False
2015-09-26,0,False
2015-09-27,0,False
2015-09-28,29,False
2015-09-29,39,False
2015-09-30,49,False
