date,EXPE stock,isPartial
2019-02-01,12,False
2019-02-02,0,False
2019-02-03,13,False
2019-02-04,12,False
2019-02-05,24,False
2019-02-06,35,False
2019-02-07,100,False
2019-02-08,97,False
2019-02-09,13,False
2019-02-10,13,False
2019-02-11,23,False
2019-02-12,11,False
2019-02-13,23,False
2019-02-14,24,False
2019-02-15,49,False
2019-02-16,0,False
2019-02-17,0,False
2019-02-18,35,False
2019-02-19,29,False
2019-02-20,35,False
2019-02-21,18,False
2019-02-22,12,False
2019-02-23,0,False
2019-02-24,0,False
2019-02-25,23,False
2019-02-26,12,False
2019-02-27,17,False
2019-02-28,12,False
