date,EBAY stock,isPartial
2015-01-01,36,False
2015-01-02,35,False
2015-01-03,45,False
2015-01-04,43,False
2015-01-05,64,False
2015-01-06,47,False
2015-01-07,70,False
2015-01-08,46,False
2015-01-09,49,False
2015-01-10,46,False
2015-01-11,49,False
2015-01-12,48,False
2015-01-13,56,False
2015-01-14,49,False
2015-01-15,70,False
2015-01-16,61,False
2015-01-17,33,False
2015-01-18,33,False
2015-01-19,39,False
2015-01-20,50,False
2015-01-21,67,False
2015-01-22,100,False
2015-01-23,65,False
2015-01-24,49,False
2015-01-25,45,False
2015-01-26,43,False
2015-01-27,45,False
2015-01-28,49,False
2015-01-29,56,False
2015-01-30,48,False
2015-01-31,36,False
