date,INTC stock,isPartial
2013-09-01,27,False
2013-09-02,11,False
2013-09-03,56,False
2013-09-04,45,False
2013-09-05,57,False
2013-09-06,47,False
2013-09-07,14,False
2013-09-08,0,False
2013-09-09,11,False
2013-09-10,33,False
2013-09-11,22,False
2013-09-12,56,False
2013-09-13,93,False
2013-09-14,67,False
2013-09-15,26,False
2013-09-16,77,False
2013-09-17,66,False
2013-09-18,22,False
2013-09-19,100,False
2013-09-20,59,False
2013-09-21,26,False
2013-09-22,26,False
2013-09-23,56,False
2013-09-24,55,False
2013-09-25,22,False
2013-09-26,46,False
2013-09-27,24,False
2013-09-28,27,False
2013-09-29,13,False
2013-09-30,33,False
