date,GOOG stock,isPartial
2017-08-01,100,False
2017-08-02,63,False
2017-08-03,41,False
2017-08-04,45,False
2017-08-05,43,False
2017-08-06,13,False
2017-08-07,71,False
2017-08-08,73,False
2017-08-09,64,False
2017-08-10,62,False
2017-08-11,81,False
2017-08-12,39,False
2017-08-13,16,False
2017-08-14,74,False
2017-08-15,75,False
2017-08-16,71,False
2017-08-17,41,False
2017-08-18,42,False
2017-08-19,31,False
2017-08-20,10,False
2017-08-21,72,False
2017-08-22,60,False
2017-08-23,34,False
2017-08-24,51,False
2017-08-25,58,False
2017-08-26,21,False
2017-08-27,16,False
2017-08-28,64,False
2017-08-29,60,False
2017-08-30,58,False
2017-08-31,71,False
