date,WDC stock,isPartial
2018-09-01,21,False
2018-09-02,21,False
2018-09-03,28,False
2018-09-04,91,False
2018-09-05,100,False
2018-09-06,73,False
2018-09-07,56,False
2018-09-08,24,False
2018-09-09,14,False
2018-09-10,42,False
2018-09-11,79,False
2018-09-12,77,False
2018-09-13,56,False
2018-09-14,68,False
2018-09-15,24,False
2018-09-16,28,False
2018-09-17,55,False
2018-09-18,57,False
2018-09-19,53,False
2018-09-20,72,False
2018-09-21,59,False
2018-09-22,19,False
2018-09-23,14,False
2018-09-24,71,False
2018-09-25,41,False
2018-09-26,69,False
2018-09-27,64,False
2018-09-28,49,False
2018-09-29,17,False
2018-09-30,21,False
