date,SBUX stock,isPartial
2018-03-01,78,False
2018-03-02,70,False
2018-03-03,31,False
2018-03-04,15,False
2018-03-05,66,False
2018-03-06,87,False
2018-03-07,82,False
2018-03-08,95,False
2018-03-09,58,False
2018-03-10,45,False
2018-03-11,21,False
2018-03-12,66,False
2018-03-13,64,False
2018-03-14,81,False
2018-03-15,61,False
2018-03-16,63,False
2018-03-17,10,False
2018-03-18,21,False
2018-03-19,58,False
2018-03-20,100,False
2018-03-21,91,False
2018-03-22,46,False
2018-03-23,70,False
2018-03-24,11,False
2018-03-25,21,False
2018-03-26,71,False
2018-03-27,77,False
2018-03-28,88,False
2018-03-29,65,False
2018-03-30,31,False
2018-03-31,29,False
