date,ATVI stock,isPartial
2018-02-01,48,False
2018-02-02,46,False
2018-02-03,15,False
2018-02-04,8,False
2018-02-05,52,False
2018-02-06,43,False
2018-02-07,37,False
2018-02-08,100,False
2018-02-09,97,False
2018-02-10,15,False
2018-02-11,10,False
2018-02-12,53,False
2018-02-13,28,False
2018-02-14,32,False
2018-02-15,29,False
2018-02-16,30,False
2018-02-17,5,False
2018-02-18,5,False
2018-02-19,10,False
2018-02-20,24,False
2018-02-21,38,False
2018-02-22,24,False
2018-02-23,34,False
2018-02-24,10,False
2018-02-25,5,False
2018-02-26,37,False
2018-02-27,39,False
2018-02-28,25,False
