date,NFLX stock,isPartial
2018-05-01,62,False
2018-05-02,45,False
2018-05-03,48,False
2018-05-04,70,False
2018-05-05,10,False
2018-05-06,5,False
2018-05-07,65,False
2018-05-08,51,False
2018-05-09,71,False
2018-05-10,45,False
2018-05-11,40,False
2018-05-12,3,False
2018-05-13,2,False
2018-05-14,43,False
2018-05-15,35,False
2018-05-16,35,False
2018-05-17,46,False
2018-05-18,48,False
2018-05-19,7,False
2018-05-20,5,False
2018-05-21,32,False
2018-05-22,52,False
2018-05-23,60,False
2018-05-24,100,False
2018-05-25,77,False
2018-05-26,15,False
2018-05-27,7,False
2018-05-28,15,False
2018-05-29,54,False
2018-05-30,40,False
2018-05-31,55,False
