date,BA stock,isPartial
2018-08-01,87,False
2018-08-02,62,False
2018-08-03,83,False
2018-08-04,12,False
2018-08-05,5,False
2018-08-06,69,False
2018-08-07,82,False
2018-08-08,60,False
2018-08-09,63,False
2018-08-10,55,False
2018-08-11,15,False
2018-08-12,12,False
2018-08-13,59,False
2018-08-14,76,False
2018-08-15,70,False
2018-08-16,100,False
2018-08-17,94,False
2018-08-18,19,False
2018-08-19,6,False
2018-08-20,81,False
2018-08-21,68,False
2018-08-22,65,False
2018-08-23,73,False
2018-08-24,63,False
2018-08-25,12,False
2018-08-26,14,False
2018-08-27,82,False
2018-08-28,77,False
2018-08-29,54,False
2018-08-30,57,False
2018-08-31,62,False
