date,WDC stock,isPartial
2013-04-01,33,False
2013-04-02,0,False
2013-04-03,63,False
2013-04-04,32,False
2013-04-05,33,False
2013-04-06,0,False
2013-04-07,0,False
2013-04-08,31,False
2013-04-09,31,False
2013-04-10,31,False
2013-04-11,0,False
2013-04-12,33,False
2013-04-13,0,False
2013-04-14,0,False
2013-04-15,32,False
2013-04-16,32,False
2013-04-17,31,False
2013-04-18,32,False
2013-04-19,0,False
2013-04-20,38,False
2013-04-21,0,False
2013-04-22,0,False
2013-04-23,63,False
2013-04-24,0,False
2013-04-25,33,False
2013-04-26,100,False
2013-04-27,38,False
2013-04-28,0,False
2013-04-29,31,False
2013-04-30,32,False
