date,PEP stock,isPartial
2017-12-01,54,False
2017-12-02,37,False
2017-12-03,22,False
2017-12-04,45,False
2017-12-05,38,False
2017-12-06,49,False
2017-12-07,40,False
2017-12-08,68,False
2017-12-09,23,False
2017-12-10,33,False
2017-12-11,64,False
2017-12-12,77,False
2017-12-13,77,False
2017-12-14,72,False
2017-12-15,48,False
2017-12-16,46,False
2017-12-17,23,False
2017-12-18,46,False
2017-12-19,100,False
2017-12-20,82,False
2017-12-21,63,False
2017-12-22,22,False
2017-12-23,32,False
2017-12-24,76,False
2017-12-25,25,False
2017-12-26,33,False
2017-12-27,73,False
2017-12-28,77,False
2017-12-29,65,False
2017-12-30,39,False
2017-12-31,24,False
