date,EBAY stock,isPartial
2015-08-01,42,False
2015-08-02,33,False
2015-08-03,56,False
2015-08-04,73,False
2015-08-05,54,False
2015-08-06,56,False
2015-08-07,53,False
2015-08-08,38,False
2015-08-09,46,False
2015-08-10,47,False
2015-08-11,55,False
2015-08-12,57,False
2015-08-13,62,False
2015-08-14,67,False
2015-08-15,37,False
2015-08-16,50,False
2015-08-17,50,False
2015-08-18,74,False
2015-08-19,48,False
2015-08-20,74,False
2015-08-21,54,False
2015-08-22,55,False
2015-08-23,38,False
2015-08-24,97,False
2015-08-25,100,False
2015-08-26,70,False
2015-08-27,66,False
2015-08-28,55,False
2015-08-29,60,False
2015-08-30,40,False
2015-08-31,51,False
