date,CTSH stock,isPartial
2017-06-01,64,False
2017-06-02,92,False
2017-06-03,40,False
2017-06-04,0,False
2017-06-05,69,False
2017-06-06,100,False
2017-06-07,34,False
2017-06-08,50,False
2017-06-09,88,False
2017-06-10,41,False
2017-06-11,20,False
2017-06-12,61,False
2017-06-13,66,False
2017-06-14,69,False
2017-06-15,64,False
2017-06-16,54,False
2017-06-17,28,False
2017-06-18,41,False
2017-06-19,68,False
2017-06-20,49,False
2017-06-21,49,False
2017-06-22,61,False
2017-06-23,80,False
2017-06-24,20,False
2017-06-25,0,False
2017-06-26,64,False
2017-06-27,53,False
2017-06-28,35,False
2017-06-29,41,False
2017-06-30,67,False
