date,SYMC stock,isPartial
2018-11-01,76,False
2018-11-02,66,False
2018-11-03,0,False
2018-11-04,17,False
2018-11-05,34,False
2018-11-06,98,False
2018-11-07,100,False
2018-11-08,61,False
2018-11-09,38,False
2018-11-10,0,False
2018-11-11,35,False
2018-11-12,31,False
2018-11-13,36,False
2018-11-14,23,False
2018-11-15,47,False
2018-11-16,40,False
2018-11-17,18,False
2018-11-18,35,False
2018-11-19,26,False
2018-11-20,36,False
2018-11-21,37,False
2018-11-22,32,False
2018-11-23,16,False
2018-11-24,17,False
2018-11-25,0,False
2018-11-26,25,False
2018-11-27,65,False
2018-11-28,62,False
2018-11-29,37,False
2018-11-30,26,False
