date,ADBE stock,isPartial
2016-06-01,12,False
2016-06-02,0,False
2016-06-03,20,False
2016-06-04,0,False
2016-06-05,14,False
2016-06-06,37,False
2016-06-07,12,False
2016-06-08,25,False
2016-06-09,13,False
2016-06-10,20,False
2016-06-11,15,False
2016-06-12,0,False
2016-06-13,18,False
2016-06-14,0,False
2016-06-15,18,False
2016-06-16,0,False
2016-06-17,0,False
2016-06-18,15,False
2016-06-19,15,False
2016-06-20,31,False
2016-06-21,100,False
2016-06-22,82,False
2016-06-23,26,False
2016-06-24,46,False
2016-06-25,15,False
2016-06-26,0,False
2016-06-27,19,False
2016-06-28,13,False
2016-06-29,38,False
2016-06-30,13,False
