date,MCD stock,isPartial
2013-06-01,37,False
2013-06-02,0,False
2013-06-03,60,False
2013-06-04,51,False
2013-06-05,41,False
2013-06-06,21,False
2013-06-07,43,False
2013-06-08,25,False
2013-06-09,25,False
2013-06-10,100,False
2013-06-11,40,False
2013-06-12,21,False
2013-06-13,51,False
2013-06-14,44,False
2013-06-15,0,False
2013-06-16,25,False
2013-06-17,41,False
2013-06-18,51,False
2013-06-19,61,False
2013-06-20,73,False
2013-06-21,65,False
2013-06-22,51,False
2013-06-23,0,False
2013-06-24,41,False
2013-06-25,72,False
2013-06-26,93,False
2013-06-27,62,False
2013-06-28,22,False
2013-06-29,39,False
2013-06-30,50,False
