date,SBUX stock,isPartial
2016-08-01,100,False
2016-08-02,84,False
2016-08-03,96,False
2016-08-04,76,False
2016-08-05,70,False
2016-08-06,25,False
2016-08-07,37,False
2016-08-08,46,False
2016-08-09,51,False
2016-08-10,73,False
2016-08-11,91,False
2016-08-12,77,False
2016-08-13,36,False
2016-08-14,12,False
2016-08-15,44,False
2016-08-16,38,False
2016-08-17,43,False
2016-08-18,48,False
2016-08-19,60,False
2016-08-20,0,False
2016-08-21,0,False
2016-08-22,31,False
2016-08-23,63,False
2016-08-24,98,False
2016-08-25,70,False
2016-08-26,47,False
2016-08-27,12,False
2016-08-28,12,False
2016-08-29,74,False
2016-08-30,63,False
2016-08-31,44,False
