date,MU stock,isPartial
2017-04-01,37,False
2017-04-02,10,False
2017-04-03,83,False
2017-04-04,71,False
2017-04-05,57,False
2017-04-06,67,False
2017-04-07,73,False
2017-04-08,18,False
2017-04-09,8,False
2017-04-10,73,False
2017-04-11,100,False
2017-04-12,68,False
2017-04-13,92,False
2017-04-14,14,False
2017-04-15,6,False
2017-04-16,6,False
2017-04-17,64,False
2017-04-18,62,False
2017-04-19,62,False
2017-04-20,53,False
2017-04-21,80,False
2017-04-22,20,False
2017-04-23,10,False
2017-04-24,94,False
2017-04-25,54,False
2017-04-26,69,False
2017-04-27,90,False
2017-04-28,73,False
2017-04-29,10,False
2017-04-30,12,False
