date,MRVL stock,isPartial
2017-12-01,77,False
2017-12-02,39,False
2017-12-03,0,False
2017-12-04,73,False
2017-12-05,86,False
2017-12-06,60,False
2017-12-07,61,False
2017-12-08,86,False
2017-12-09,24,False
2017-12-10,0,False
2017-12-11,40,False
2017-12-12,100,False
2017-12-13,40,False
2017-12-14,62,False
2017-12-15,96,False
2017-12-16,24,False
2017-12-17,47,False
2017-12-18,48,False
2017-12-19,83,False
2017-12-20,36,False
2017-12-21,33,False
2017-12-22,79,False
2017-12-23,25,False
2017-12-24,26,False
2017-12-25,52,False
2017-12-26,23,False
2017-12-27,33,False
2017-12-28,66,False
2017-12-29,45,False
2017-12-30,24,False
2017-12-31,25,False
