date,EBAY stock,isPartial
2013-07-01,48,False
2013-07-02,67,False
2013-07-03,59,False
2013-07-04,51,False
2013-07-05,52,False
2013-07-06,48,False
2013-07-07,52,False
2013-07-08,77,False
2013-07-09,58,False
2013-07-10,48,False
2013-07-11,67,False
2013-07-12,48,False
2013-07-13,46,False
2013-07-14,54,False
2013-07-15,68,False
2013-07-16,73,False
2013-07-17,84,False
2013-07-18,100,False
2013-07-19,86,False
2013-07-20,62,False
2013-07-21,48,False
2013-07-22,68,False
2013-07-23,59,False
2013-07-24,82,False
2013-07-25,85,False
2013-07-26,59,False
2013-07-27,64,False
2013-07-28,59,False
2013-07-29,78,False
2013-07-30,68,False
2013-07-31,59,False
