date,PFE stock,isPartial
2013-08-01,62,False
2013-08-02,77,False
2013-08-03,0,False
2013-08-04,30,False
2013-08-05,49,False
2013-08-06,25,False
2013-08-07,37,False
2013-08-08,25,False
2013-08-09,52,False
2013-08-10,0,False
2013-08-11,0,False
2013-08-12,37,False
2013-08-13,49,False
2013-08-14,25,False
2013-08-15,39,False
2013-08-16,26,False
2013-08-17,0,False
2013-08-18,0,False
2013-08-19,24,False
2013-08-20,24,False
2013-08-21,0,False
2013-08-22,24,False
2013-08-23,64,False
2013-08-24,29,False
2013-08-25,0,False
2013-08-26,35,False
2013-08-27,0,False
2013-08-28,12,False
2013-08-29,47,False
2013-08-30,100,False
2013-08-31,0,False
