date,HAS stock,isPartial
2014-12-01,73,False
2014-12-02,91,False
2014-12-03,100,False
2014-12-04,60,False
2014-12-05,89,False
2014-12-06,45,False
2014-12-07,80,False
2014-12-08,84,False
2014-12-09,87,False
2014-12-10,85,False
2014-12-11,81,False
2014-12-12,68,False
2014-12-13,53,False
2014-12-14,56,False
2014-12-15,74,False
2014-12-16,74,False
2014-12-17,69,False
2014-12-18,76,False
2014-12-19,76,False
2014-12-20,53,False
2014-12-21,45,False
2014-12-22,47,False
2014-12-23,56,False
2014-12-24,41,False
2014-12-25,26,False
2014-12-26,25,False
2014-12-27,24,False
2014-12-28,37,False
2014-12-29,26,False
2014-12-30,45,False
2014-12-31,20,False
