date,SIRI stock,isPartial
2016-02-01,30,False
2016-02-02,54,False
2016-02-03,90,False
2016-02-04,46,False
2016-02-05,42,False
2016-02-06,35,False
2016-02-07,17,False
2016-02-08,61,False
2016-02-09,66,False
2016-02-10,100,False
2016-02-11,76,False
2016-02-12,21,False
2016-02-13,34,False
2016-02-14,23,False
2016-02-15,35,False
2016-02-16,54,False
2016-02-17,65,False
2016-02-18,49,False
2016-02-19,41,False
2016-02-20,23,False
2016-02-21,11,False
2016-02-22,64,False
2016-02-23,53,False
2016-02-24,44,False
2016-02-25,65,False
2016-02-26,77,False
2016-02-27,28,False
2016-02-28,11,False
2016-02-29,53,False
