,date,HD,isPartial
11,2019-01-12,68.25,False
12,2019-01-13,68.25,False
13,2019-01-14,57.75,False
14,2019-01-15,55.5,False
15,2019-01-16,57.0,False
16,2019-01-17,56.25,False
17,2019-01-18,57.75,False
18,2019-01-19,66.75,False
19,2019-01-20,66.75,False
20,2019-01-21,57.75,False
21,2019-01-22,57.75,False
22,2019-01-23,57.75,False
23,2019-01-24,59.25,False
24,2019-01-25,60.75,False
25,2019-01-26,69.75,False
26,2019-01-27,69.0,False
27,2019-01-28,55.5,False
28,2019-01-29,54.75,False
29,2019-01-30,56.25,False
30,2019-01-31,57.0,False
0,2019-02-01,61.599999999999994,False
1,2019-02-02,70.0,False
2,2019-02-03,70.0,False
3,2019-02-04,58.8,False
4,2019-02-05,56.699999999999996,False
5,2019-02-06,58.099999999999994,False
6,2019-02-07,58.099999999999994,False
7,2019-02-08,56.699999999999996,False
8,2019-02-09,66.5,False
9,2019-02-10,62.99999999999999,False
10,2019-02-11,55.3,False
11,2019-02-12,56.0,False
12,2019-02-13,55.3,False
13,2019-02-14,57.4,False
14,2019-02-15,58.099999999999994,False
15,2019-02-16,65.1,False
16,2019-02-17,65.1,False
17,2019-02-18,54.599999999999994,False
18,2019-02-19,56.0,False
19,2019-02-20,56.0,False
20,2019-02-21,57.4,False
21,2019-02-22,58.8,False
22,2019-02-23,65.8,False
23,2019-02-24,67.19999999999999,False
24,2019-02-25,54.599999999999994,False
25,2019-02-26,54.599999999999994,False
26,2019-02-27,53.9,False
27,2019-02-28,53.199999999999996,False
0,2019-03-01,59.49999999999999,False
1,2019-03-02,68.6,False
2,2019-03-03,70.0,False
3,2019-03-04,58.099999999999994,False
4,2019-03-05,57.4,False
5,2019-03-06,56.699999999999996,False
6,2019-03-07,59.49999999999999,False
7,2019-03-08,59.49999999999999,False
8,2019-03-09,69.3,False
9,2019-03-10,67.19999999999999,False
10,2019-03-11,56.699999999999996,False
