date,AAPL stock,isPartial
2018-06-01,89,False
2018-06-02,18,False
2018-06-03,7,False
2018-06-04,100,False
2018-06-05,94,False
2018-06-06,93,False
2018-06-07,79,False
2018-06-08,94,False
2018-06-09,27,False
2018-06-10,14,False
2018-06-11,70,False
2018-06-12,65,False
2018-06-13,69,False
2018-06-14,84,False
2018-06-15,60,False
2018-06-16,14,False
2018-06-17,11,False
2018-06-18,71,False
2018-06-19,94,False
2018-06-20,78,False
2018-06-21,71,False
2018-06-22,70,False
2018-06-23,20,False
2018-06-24,6,False
2018-06-25,68,False
2018-06-26,78,False
2018-06-27,78,False
2018-06-28,69,False
2018-06-29,77,False
2018-06-30,15,False
