date,MAT stock,isPartial
2014-12-01,0,False
2014-12-02,56,False
2014-12-03,57,False
2014-12-04,38,False
2014-12-05,100,False
2014-12-06,0,False
2014-12-07,0,False
2014-12-08,58,False
2014-12-09,38,False
2014-12-10,77,False
2014-12-11,39,False
2014-12-12,40,False
2014-12-13,70,False
2014-12-14,0,False
2014-12-15,38,False
2014-12-16,77,False
2014-12-17,79,False
2014-12-18,41,False
2014-12-19,0,False
2014-12-20,95,False
2014-12-21,96,False
2014-12-22,41,False
2014-12-23,64,False
2014-12-24,47,False
2014-12-25,0,False
2014-12-26,0,False
2014-12-27,0,False
2014-12-28,0,False
2014-12-29,41,False
2014-12-30,0,False
2014-12-31,94,False
