date,GOOG stock,isPartial
2013-01-01,16,False
2013-01-02,83,False
2013-01-03,37,False
2013-01-04,38,False
2013-01-05,7,False
2013-01-06,28,False
2013-01-07,55,False
2013-01-08,54,False
2013-01-09,60,False
2013-01-10,30,False
2013-01-11,37,False
2013-01-12,14,False
2013-01-13,14,False
2013-01-14,71,False
2013-01-15,64,False
2013-01-16,29,False
2013-01-17,29,False
2013-01-18,73,False
2013-01-19,14,False
2013-01-20,27,False
2013-01-21,12,False
2013-01-22,92,False
2013-01-23,94,False
2013-01-24,100,False
2013-01-25,49,False
2013-01-26,14,False
2013-01-27,14,False
2013-01-28,40,False
2013-01-29,40,False
2013-01-30,75,False
2013-01-31,59,False
