date,ATVI stock,isPartial
2012-07-01,0,False
2012-07-02,0,False
2012-07-03,47,False
2012-07-04,0,False
2012-07-05,73,False
2012-07-06,50,False
2012-07-07,0,False
2012-07-08,58,False
2012-07-09,0,False
2012-07-10,47,False
2012-07-11,48,False
2012-07-12,72,False
2012-07-13,100,False
2012-07-14,59,False
2012-07-15,58,False
2012-07-16,0,False
2012-07-17,47,False
2012-07-18,47,False
2012-07-19,49,False
2012-07-20,0,False
2012-07-21,0,False
2012-07-22,60,False
2012-07-23,0,False
2012-07-24,0,False
2012-07-25,0,False
2012-07-26,0,False
2012-07-27,51,False
2012-07-28,0,False
2012-07-29,0,False
2012-07-30,48,False
2012-07-31,0,False
