date,SBUX stock,isPartial
2012-02-01,41,False
2012-02-02,41,False
2012-02-03,43,False
2012-02-04,49,False
2012-02-05,0,False
2012-02-06,82,False
2012-02-07,41,False
2012-02-08,41,False
2012-02-09,82,False
2012-02-10,85,False
2012-02-11,99,False
2012-02-12,0,False
2012-02-13,40,False
2012-02-14,62,False
2012-02-15,62,False
2012-02-16,41,False
2012-02-17,43,False
2012-02-18,0,False
2012-02-19,0,False
2012-02-20,0,False
2012-02-21,42,False
2012-02-22,41,False
2012-02-23,41,False
2012-02-24,42,False
2012-02-25,0,False
2012-02-26,0,False
2012-02-27,60,False
2012-02-28,100,False
2012-02-29,40,False
