date,FB stock,isPartial
2014-02-01,23,False
2014-02-02,16,False
2014-02-03,40,False
2014-02-04,51,False
2014-02-05,39,False
2014-02-06,38,False
2014-02-07,55,False
2014-02-08,24,False
2014-02-09,14,False
2014-02-10,37,False
2014-02-11,38,False
2014-02-12,44,False
2014-02-13,38,False
2014-02-14,46,False
2014-02-15,11,False
2014-02-16,17,False
2014-02-17,17,False
2014-02-18,27,False
2014-02-19,52,False
2014-02-20,100,False
2014-02-21,50,False
2014-02-22,21,False
2014-02-23,14,False
2014-02-24,56,False
2014-02-25,55,False
2014-02-26,41,False
2014-02-27,41,False
2014-02-28,48,False
